item_number,name,description,brand,unit,cost_price,list_price,sale_price,product_status,barcode,metadata_json
FTXR27E2,Snap-on T27 TORX® 防拆型起子頭,Snap-on T27 TORX® 防拆型起子頭,Unknown,個,0,0,0,active,FTXR27E2,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
FTXR30E,"Snap-on 3/8"" TORX® T30起子套筒","Snap-on 3/8"" TORX® T30起子套筒",Unknown,個,0,1600,0,active,FTXR30E,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FTXR30E2,Snap-on 內六角替換零件 T30,Snap-on 內六角替換零件 T30,Unknown,件,261,0,0,active,FTXR30E2,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 12, 'supplier': ''}"
FTXR40E,"Snap-on 3/8"" T40 三分星型鑽頭套筒","Snap-on 3/8"" T40 三分星型鑽頭套筒",Unknown,個,0,1900,0,active,,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FTXR40E2,Snap-on 內六角替換零件 T40,Snap-on 內六角替換零件 T40,Unknown,個,0,550,0,active,FTXR40E2,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 27, 'supplier': ''}"
FTXR45E2,Snap-on T45 星形防拆螺絲起子頭,Snap-on T45 星形防拆螺絲起子頭,Unknown,個,0,0,0,active,FTXR45E2,"{'category': '', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FTXR50E2,Snap-on 內六角替換零件 T50,Snap-on 內六角替換零件 T50,Unknown,個,0,600,0,active,FTXR50E2,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
FU14B,"Snap-on 三分 12角 SAE 7/16"" 萬向短套筒組","Snap-on 三分 12角 SAE 7/16"" 萬向短套筒組",Unknown,個,0,2600,0,active,FU14B,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FU8A,Snap-on 三分 球型萬向轉接頭,Snap-on 三分 球型萬向轉接頭,Unknown,個,0,2950,0,active,FU8A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FUJ220CKL,Snap-on摺疊購物車,Snap-on摺疊購物車,Unknown,個,0,3200,0,active,FUJ220CKL,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 2, 'supplier': ''}"
FX1,"Snap-on 三分 1-1/2"" 延長接桿","Snap-on 三分 1-1/2"" 延長接桿",Unknown,個,0,960,0,active,FX1,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FX2,"Snap-on 3/8"" 驅動2"" 摩擦球延長桿","Snap-on 3/8"" 驅動2"" 摩擦球延長桿",Unknown,個,0,950,0,active,FX2,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FX80A,"Snap-on 3/8""  三分 標準棘輪扳手 可鎖定 活動頭","Snap-on 3/8""  三分 標準棘輪扳手 可鎖定 活動頭",Unknown,支,3727,5800,0,active,FX80A,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FX80B,"Snap-on  三分 3/8"" 標準可鎖定活動頭棘輪扳手","Snap-on  三分 3/8"" 標準可鎖定活動頭棘輪扳手",Unknown,件,3555,8000,0,active,FX80B,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 3, 'supplier': ''}"
FXK11,"Snap-on 三分 11"" 延長接桿","Snap-on 三分 11"" 延長接桿",Unknown,個,0,2180,0,active,FXK11,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
FXK3,"Snap-on 三分 3"" 延長接桿","Snap-on 三分 3"" 延長接桿",Unknown,個,0,1390,0,active,FXK3,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXK4,"Snap-on 三分 4"" 延長接桿","Snap-on 三分 4"" 延長接桿",Unknown,個,0,1600,0,active,FXK4,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXK6,"Snap-on 三分 6"" 延長接桿","Snap-on 三分 6"" 延長接桿",Unknown,個,0,1710,0,active,FXK6,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXK8,"Snap-on 三分 8"" 延長接桿","Snap-on 三分 8"" 延長接桿",Unknown,個,0,1815,0,active,FXK8,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXKL11A,"3/8"" Drive 11"" Quick-Release Locking Knu","3/8"" Drive 11"" Quick-Release Locking Knu",Unknown,件,0,4550,0,active,FXKL11A,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXKL12A,"3/8"" Drive 12"" 延長接桿","3/8"" Drive 12"" 延長接桿",Unknown,件,0,3550,0,active,FXKL12A,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXKL3A,"3/8"" Drive 3"" Quick-Release Locking Knur","3/8"" Drive 3"" Quick-Release Locking Knur",Unknown,件,0,2900,0,active,FXKL3A,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXKL6A,"Snap-on 三分 6"" 快拆止滑延長桿","Snap-on 三分 6"" 快拆止滑延長桿",Unknown,支,0,3450,0,active,FXKL6A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXKL8A,"3/8"" Drive 8"" 延長接桿","3/8"" Drive 8"" 延長接桿",Unknown,件,0,3250,0,active,FXKL8A,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXWK11,"Snap-on 3/8"" 滾花擺動接桿","Snap-on 3/8"" 滾花擺動接桿",Unknown,支,0,2150,0,active,FXWK11,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXWK4,"Snap-on 3/8"" 4"" 滾花搖頭延長桿","Snap-on 3/8"" 4"" 滾花搖頭延長桿",Unknown,支,0,1550,0,active,FXWK4,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXWK6,"Snap-on 3/8"" 6"" 滾花搖頭延長桿","Snap-on 3/8"" 6"" 滾花搖頭延長桿",Unknown,支,0,1950,0,active,,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXWK8,"Snap-on 3/8"" 8"" 滾花搖頭延長桿","Snap-on 3/8"" 8"" 滾花搖頭延長桿",Unknown,支,0,2000,0,active,,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXWP1,"Snap-on 三分 3/8"" 1-1/2"" 鋼珠搖頭延長桿","Snap-on 三分 3/8"" 1-1/2"" 鋼珠搖頭延長桿",Unknown,件,1001,900,0,active,FXWP1,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
FXWP11,"Snap-on 三分 3/8"" 11"" 鋼珠搖頭延長桿","Snap-on 三分 3/8"" 11"" 鋼珠搖頭延長桿",Unknown,支,0,2250,0,active,FXWP11,"{'category': 'Snap-on 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXWP3,"Snap-on 三分 3/8"" 3"" 鋼珠搖頭延長桿","Snap-on 三分 3/8"" 3"" 鋼珠搖頭延長桿",Unknown,個,0,1500,0,active,FXWP3,"{'category': 'Snap-on 其他工具', 'safety_stock': 0, 'stock_qty': 4, 'supplier': ''}"
FXWP4,"Snap-on 三分 3/8"" 4"" 鋼珠搖頭延長桿","Snap-on 三分 3/8"" 4"" 鋼珠搖頭延長桿",Unknown,個,0,1500,0,active,FXWP4,"{'category': 'Snap-on 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FXWP6,"Snap-on 三分 3/8"" 6"" 鋼珠搖頭延長桿","Snap-on 三分 3/8"" 6"" 鋼珠搖頭延長桿",Unknown,件,1001,2105,0,active,FXWP6,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 2, 'supplier': ''}"
FXWP8,"Snap-on 三分 3/8"" 8"" 鋼珠搖頭延長桿","Snap-on 三分 3/8"" 8"" 鋼珠搖頭延長桿",Unknown,件,1001,2150,0,active,FXWP8,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
FZERO,"Snap-on 3/8""  三分 棘輪扳手 無聲齒輪 圓頭","Snap-on 3/8""  三分 棘輪扳手 無聲齒輪 圓頭",Unknown,個,4905,9810,0,active,FZERO,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
Fluke87,Fluke 87V 數位萬用表,Fluke 87V 數位萬用表,Unknown,個,0,18500,0,active,Fluke87,"{'category': '其他品牌工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
G001,鏈條刷,鏈條刷,Unknown,支,17,0,0,active,,"{'category': 'Muc-Off其他', 'safety_stock': 0, 'stock_qty': 83, 'supplier': ''}"
G002,Muc-Off 品牌鑰匙圈,Muc-Off 品牌鑰匙圈,Unknown,件,0,0,0,active,,"{'category': 'Muc-Off其他', 'safety_stock': 0, 'stock_qty': 129, 'supplier': ''}"
GA112,Snap-on 附磁性支架的聽診器,Snap-on 附磁性支架的聽診器,Unknown,件,0,2200,0,active,GA112,"{'category': 'Snap-on 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GA143C,Blue-Point 閥芯工具,Blue-Point 閥芯工具,Unknown,個,0,400,0,active,GA143C,"{'category': '美國藍點 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GA226,Snap-on 耐化學圍裙,Snap-on 耐化學圍裙,Unknown,件,0,800,0,active,GA226,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GA295,"Blue-Point 14"" 伸縮圓鏡 (2-1/4""鏡面)","Blue-Point 14"" 伸縮圓鏡 (2-1/4""鏡面)",Unknown,支,0,850,0,active,GA295,"{'category': '美國藍點 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GA311C,Blue-Point 不可逆絞線器/剪線器,Blue-Point 不可逆絞線器/剪線器,Unknown,支,0,8800,0,active,GA311C,"{'category': '美國藍點 鉗子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GA353B,Flexible Pick-up Tool (Blue-Point®),Flexible Pick-up Tool (Blue-Point®),Unknown,件,0,1750,0,active,GA353B,"{'category': '美國藍點 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GA354B,Snap-on 4爪拾取工具,Snap-on 4爪拾取工具,Unknown,件,0,450,0,active,GA354B,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
GA51B,"Blue-Point® 16-1/2"" 鉸接矩形鏡子","Blue-Point® 16-1/2"" 鉸接矩形鏡子",Unknown,支,0,1800,0,active,GA51B,"{'category': 'Snap-on 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GA52B,"Blue-Point® 11"" 鉸接矩形鏡子","Blue-Point® 11"" 鉸接矩形鏡子",Unknown,支,0,1650,0,active,GA52B,"{'category': '美國藍點 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GA53A,"Blue-Point®  16-1/2"" 鉸接矩形鏡子","Blue-Point®  16-1/2"" 鉸接矩形鏡子",Unknown,件,0,2200,0,active,GA53A,"{'category': '美國藍點 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GAF2A,Snap-on 三分轉四分 轉接頭 工業用,Snap-on 三分轉四分 轉接頭 工業用,Unknown,個,529,855,0,active,GAF2A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GAJ10AP,"美國藍點 活動扳手 10""","美國藍點 活動扳手 10""",Unknown,支,0,0,0,active,GAJ10AP,"{'category': '美國藍點 鉗子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GAJ12A,Blue-point 12'' 活動扳手,Blue-point 12'' 活動扳手,Unknown,件,0,0,0,active,GAJ12A,"{'category': '美國藍點 扳手系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
GAJ8AP,"美國藍點 活動扳手 8""","美國藍點 活動扳手 8""",Unknown,支,0,0,0,active,GAJ8AP,"{'category': '美國藍點 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GAJS30A,Blue-point 30'' 活動扳手,Blue-point 30'' 活動扳手,Unknown,支,0,0,0,active,GAJS30A,"{'category': '美國藍點 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GAW1900A,"Snap-on 8件式 六角 SAE 標準T型扳手組 (3/32-1/4"")","Snap-on 8件式 六角 SAE 標準T型扳手組 (3/32-1/4"")",Unknown,套組,0,1900,0,active,GAW1900A,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GAX24,Snap-on 三分轉四分 610mm長接桿,Snap-on 三分轉四分 610mm長接桿,Unknown,支,0,2790,0,active,GAX24,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GF80,"Snap-on 3/8""  三分 80齒 工業棘輪扳手 黑色","Snap-on 3/8""  三分 80齒 工業棘輪扳手 黑色",Unknown,個,0,5900,0,active,GF80,"{'category': 'Snap-on 扳手系列', 'safety_stock': 1, 'stock_qty': 1, 'supplier': ''}"
GFAT1E,Snap-on 三分轉兩分 轉接頭 工業用,Snap-on 三分轉兩分 轉接頭 工業用,Unknown,個,529,900,0,active,GFAT1E,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 5, 'supplier': ''}"
GFCO30A,"Snap-on 3/8"" SAE 15/16"" 開口爪型扳手","Snap-on 3/8"" SAE 15/16"" 開口爪型扳手",Unknown,個,0,1900,0,active,GFCO30A,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GL32,"Snap-on 3/4"" 六分 3"" 鎖定紐延長桿 工業用","Snap-on 3/4"" 六分 3"" 鎖定紐延長桿 工業用",Unknown,支,0,2325,0,active,GL32,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GL42,"Snap-on 3/4"" 六分 5"" 鎖定紐延長桿 工業用","Snap-on 3/4"" 六分 5"" 鎖定紐延長桿 工業用",Unknown,支,0,3115,0,active,GL42,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GL62,"Snap-on 3/4"" 六分 8"" 延長桿 工業用","Snap-on 3/4"" 六分 8"" 延長桿 工業用",Unknown,支,0,3660,0,active,GL62,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GL872,"Snap-on 3/4"" 六分 棘輪頭 工業用","Snap-on 3/4"" 六分 棘輪頭 工業用",Unknown,件,0,14545,0,active,GL872,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GL873,"Snap-on 1"" 棘輪頭 工業用","Snap-on 1"" 棘輪頭 工業用",Unknown,件,0,24800,0,active,GL873,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLA124A,Snap-on 一吋轉六分 轉接頭 工業用,Snap-on 一吋轉六分 轉接頭 工業用,Unknown,個,0,4265,0,active,GLA124A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLA12B,Snap-on 四分轉六分 轉接頭 工業用,Snap-on 四分轉六分 轉接頭 工業用,Unknown,個,0,1305,0,active,GLA12B,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
GLAS1F,Snap-on 六分轉四分 轉接頭 工業用,Snap-on 六分轉四分 轉接頭 工業用,Unknown,個,0,2680,0,active,GLAS1F,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 4, 'supplier': ''}"
GLASS20BKYA,Snap-on 護目鏡 黑框黃鏡片,Snap-on 護目鏡 黑框黃鏡片,Unknown,個,857,1550,0,active,GLASS20BKYA,"{'category': 'Snap-on 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLASS50BK,Snap-on 舒適貼合防護眼鏡 黑,Snap-on 舒適貼合防護眼鏡 黑,Unknown,個,0,1000,0,active,GLASS50BK,"{'category': 'Snap-on 其他工具', 'safety_stock': 0, 'stock_qty': 3, 'supplier': ''}"
GLASS50R,Snap-on 舒適貼合防護眼鏡 紅,Snap-on 舒適貼合防護眼鏡 紅,Unknown,個,0,1000,0,active,GLASS50R,"{'category': 'Snap-on 其他工具', 'safety_stock': 0, 'stock_qty': 3, 'supplier': ''}"
GLOVE1100L,Snap-on 止滑工作手套 L,Snap-on 止滑工作手套 L,Unknown,件,1076,2280,0,active,GLOVE1100L,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 13, 'supplier': ''}"
GLOVE1100M,Snap-on 止滑工作手套 M,Snap-on 止滑工作手套 M,Unknown,件,1076,2150,0,active,GLOVE1100M,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLOVE1100XL,Snap-on 止滑工作手套 XL,Snap-on 止滑工作手套 XL,Unknown,件,1076,2280,0,active,GLOVE1100XL,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 10, 'supplier': ''}"
GLOVE309M,Snap-On 防護手套 黑色 M,Snap-On 防護手套 黑色 M,Unknown,件,0,3210,0,active,GLOVE309M,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLOVE309XL,Snap-on 手套 黑色 XL,Snap-on 手套 黑色 XL,Unknown,件,1076,3100,0,active,GLOVE309XL,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLOVE310L,Snap-on  4X® 標準手套 (大),Snap-on  4X® 標準手套 (大),Unknown,雙,0,0,0,active,GLOVE310L,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLOVE311L,Snap-on 4X® 衝擊手套,Snap-on 4X® 衝擊手套,Unknown,雙,0,0,0,active,GLOVE311L,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLOVE500RLC,Snap-on SuperCuff® 技術員手套 紅色 L,Snap-on SuperCuff® 技術員手套 紅色 L,Unknown,件,1076,2500,0,active,GLOVE500RLC,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLOVE502RLB,Snap-on SuperCuff® Heavy-Duty手套 紅色 L,Snap-on SuperCuff® Heavy-Duty手套 紅色 L,Unknown,件,0,4200,0,active,GLOVE502RLB,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLOVE505RL,Snap-on 防寒手套 黑紅 L,Snap-on 防寒手套 黑紅 L,Unknown,件,0,5600,0,active,GLOVE505RL,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLOVE507L,Snap-on 防割衝擊手套  L,Snap-on 防割衝擊手套  L,Unknown,件,0,4200,0,active,GLOVE507L,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLOVE600M,Snap-On 手套 紅色 M,Snap-On 手套 紅色 M,Unknown,件,0,1890,0,active,GLOVE600M,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLOVE900MR,Snap-On 觸控手套 紅色 M,Snap-On 觸控手套 紅色 M,Unknown,件,0,1530,0,active,GLOVE900MR,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GLOVE900XLR,Snap-on 手套 紅色 XLR,Snap-on 手套 紅色 XLR,Unknown,件,807,1780,0,active,GLOVE900XLR,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 2, 'supplier': ''}"
GM3042A,"Snap-on 1/4"" 六角轉方形轉接頭","Snap-on 1/4"" 六角轉方形轉接頭",Unknown,支,0,1100,0,active,,"{'category': 'Snap-on 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GMB3041,"Snap-on 1/4"" 長1"" 1/4""六角轉1/4""方形轉接頭","Snap-on 1/4"" 長1"" 1/4""六角轉1/4""方形轉接頭",Unknown,件,0,500,0,active,GMB3041,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GMB3042,"Snap-on 1/4"" 六角轉 1/4"" 方形轉接頭","Snap-on 1/4"" 六角轉 1/4"" 方形轉接頭",Unknown,支,0,1200,0,active,GMB3042,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 3, 'supplier': ''}"
GOEX722K,"Snap-on 22件式 12角 梅開扳手套件組 5/16-1-5/8"" 工業用","Snap-on 22件式 12角 梅開扳手套件組 5/16-1-5/8"" 工業用",Unknown,套組,11527,105800,0,active,GOEX722K,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GOEXM715,Snap-on 15件式 12角 梅開扳手套件組 (10-24mm) 工業用,Snap-on 15件式 12角 梅開扳手套件組 (10-24mm) 工業用,Unknown,套組,11527,38000,0,active,GOEXM715,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GQT2R1000NP,"Snap-on 三分 3/8″SAE扭力扳手(200–1,000 in-lb)","Snap-on 三分 3/8″SAE扭力扳手(200–1,000 in-lb)",Unknown,支,0,19800,0,active,GQT2R1000NP,"{'category': 'Snap-on 扭力扳手', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GQT2R200NP,Snap-on 三分 3/8″SAE扭力扳手(40–200 in-lb) 黑,Snap-on 三分 3/8″SAE扭力扳手(40–200 in-lb) 黑,Unknown,支,0,19600,0,active,GQT2R200NP,"{'category': 'Snap-on 扭力扳手', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GS80A,"Snap-on 1/2""  四分 工業 棘輪扳手 黑色","Snap-on 1/2""  四分 工業 棘輪扳手 黑色",Unknown,個,0,8750,0,active,GS80A,"{'category': 'Snap-on 扳手系列', 'safety_stock': 1, 'stock_qty': 1, 'supplier': ''}"
GSAF1F,Snap-on 四分轉三分 轉接頭 工業用,Snap-on 四分轉三分 轉接頭 工業用,Unknown,個,529,1110,0,active,GSAF1F,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 2, 'supplier': ''}"
GSN18B,"Snap-on 四分 18"" 標準長柄桿 工業用","Snap-on 四分 18"" 標準長柄桿 工業用",Unknown,支,0,6400,0,active,GSN18B,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GSXK5,"Snap-on 四分 5"" 接桿 工業用","Snap-on 四分 5"" 接桿 工業用",Unknown,件,889,1780,0,active,GSXK5,"{'category': 'Snap-on 套筒系列', 'safety_stock': 1, 'stock_qty': 0, 'supplier': ''}"
GTA3,Snap-on 二分轉三分 轉接頭,Snap-on 二分轉三分 轉接頭,Unknown,個,0,700,0,active,GTA3,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GTMBS8A,"Snap-on 1/4"" 磁性螺絲起子頭套筒","Snap-on 1/4"" 磁性螺絲起子頭套筒",Unknown,個,0,1100,0,active,GTMBS8A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
GU8,"Snap-on 四分 2-11/16"" 萬向球型 可快拆","Snap-on 四分 2-11/16"" 萬向球型 可快拆",Unknown,個,0,3500,0,active,GU8,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
H001,(停用)配件 溝槽板掛勾 5吋,(停用)配件 溝槽板掛勾 5吋,Unknown,支,0,0,0,active,H001,"{'category': '系統櫃配件 通用', 'safety_stock': 0, 'stock_qty': -10, 'supplier': ''}"
HAT014,Muc-Off 閃電LOGO造型帽 黑灰,Muc-Off 閃電LOGO造型帽 黑灰,Unknown,個,0,0,0,active,5037835219616,"{'category': 'Muc-Off', 'safety_stock': 0, 'stock_qty': 5, 'supplier': ''}"
HBBD16,Snap-on 16oz 圓頭強力打擊錘,Snap-on 16oz 圓頭強力打擊錘,Unknown,支,0,4200,0,active,HBBD16,"{'category': 'Snap-on 鎚子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
HBBD24,Snap-on 24 oz 圓頭軟握把強力打擊鎚（紅色）,Snap-on 24 oz 圓頭軟握把強力打擊鎚（紅色）,Unknown,支,0,5250,0,active,HBBD24,"{'category': 'Snap-on 鎚子系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
HBBD40,Snap-on 40oz 圓頭無反彈鎚（軟握把 紅色）,Snap-on 40oz 圓頭無反彈鎚（軟握把 紅色）,Unknown,支,0,0,0,active,HBBD40,"{'category': 'Snap-on 鎚子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
HBBD8,Snap-on 8oz 圓頭強力打擊錘,Snap-on 8oz 圓頭強力打擊錘,Unknown,支,0,3700,0,active,HBBD8,"{'category': 'Snap-on 鎚子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
HBBT24,Snap-on 24oz 青銅鎚,Snap-on 24oz 青銅鎚,Unknown,件,0,5000,0,active,HBBT24,"{'category': 'Snap-on 鎚子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
HBFE103,Snap-on 3件式 軟握定擊膠鎚 (24.32.48 oz),Snap-on 3件式 軟握定擊膠鎚 (24.32.48 oz),Unknown,件,1615,13400,0,active,HBFE103,"{'category': 'Snap-on 鎚子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
